id,text_chunk,source,auto_label,label
5990,"In 2023, we adjusted our methodology for calculating waste generated and diversion for our offices, integrating new data sources for reused furniture and recycled e-waste. These changes are reflected in our reported total  Waste generated,   Office waste diversion rate,  and  Total waste diversion rate  for 2023, but not for prior years. 2023 is the first year we re disclosing Freshwater withdrawal by water scarcity (per our updated framework).",auto,,0
5997,"See endnote 3 above. AI for sustainability Our operations Our products Introduction Appendix Certifications CERTIFICATION DETAILS ISO 50001: Energy management In 2023, we maintained our ISO 50001 certification for all Google-owned and -operated data centers in Europe that met our operational threshold for power usage.",auto,,0
5998,"Our products Introduction Appendix Certifications CERTIFICATION DETAILS ISO 50001: Energy management In 2023, we maintained our ISO 50001 certification for all Google-owned and -operated data centers in Europe that met our operational threshold for power usage. We were the first major internet company to achieve a multi-site energy management system certification to ISO 50001, which we first obtained in 2013. ISO 14001: Environmental management We maintain an ISO 14001 certification for our mobile phones, computer, and tablet consumer hardware in the United States.",auto,,0
5999,"ISO 14001: Environmental management We maintain an ISO 14001 certification for our mobile phones, computer, and tablet consumer hardware in the United States. Climate Neutral Data Centre Pact (CNDCP) As of 2021, Google is a signatory of the Climate Neutral Data Centre Pact, a pledge of data centers in Europe to achieve climate neutrality by 2030.",auto,,0
6001,"In 2023, we successfully completed third-party verification that our five Google-owned and -operated data centers in the EU met the five pact targets in line with the Self-Regulatory Initiative. EU Code of Conduct on Data Centre Energy Efficiency In 2023, our five Google-owned and -operated data centers in the EU became  Participants  in the EU Code of Conduct on Data Centre Energy Efficiency. Leadership in Energy and Environmental Design (LEED) As of the end of 2023, over 300 Google office facilities have achieved LEED certification, including 71 with a Platinum rating and 165 with a Gold rating.",auto,,0
6002,"Leadership in Energy and Environmental Design (LEED) As of the end of 2023, over 300 Google office facilities have achieved LEED certification, including 71 with a Platinum rating and 165 with a Gold rating. In 2023 alone, we achieved LEED certification for 16 Google office facilities, including six with a Platinum rating and six with a Gold rating. For a list of some of Google s LEEDcertified projects, see the U.S. Green Building Council s project library.",auto,,0
6003,"For a list of some of Google s LEEDcertified projects, see the U.S. Green Building Council s project library. International Living Future Institute (ILFI) In 2023, one Google building achieved ILFI certification: our Gradient Canopy building in Mountain View, California, achieved ILFI s LBC Materials Petal certification the largest new construction project to date to attain this certification.",auto,,0
6004,"In 2023, one Google building achieved ILFI certification: our Gradient Canopy building in Mountain View, California, achieved ILFI s LBC Materials Petal certification the largest new construction project to date to attain this certification. Green Business Certification Inc. (GBCI) TRUE Zero Waste In 2023, we achieved TRUE Zero Waste certification for 14 buildings across nine campuses, including Platinumlevel certification for seven buildings in Dublin, Ireland, and precertification for seven other buildings around the world.",auto,,0
6005,"In 2023, we achieved TRUE Zero Waste certification for 14 buildings across nine campuses, including Platinumlevel certification for seven buildings in Dublin, Ireland, and precertification for seven other buildings around the world. As of early 2024, we achieved TRUE precertification across 18 of our office campuses in Mountain View, California, which comprise more than 100 buildings. As of early 2024, we have the largest TRUE precertified portfolio in the world.",auto,,0
6006,"As of early 2024, we have the largest TRUE precertified portfolio in the world. Recognitions Below is a selection of sustainability-related recognitions received in 2023. While most focus on environmental topics exclusively, some also recognize broader achievements.",auto,,0
6007,"While most focus on environmental topics exclusively, some also recognize broader achievements. CDP Climate Change A List (A score)   CDP Supplier Engagement Leader (included) Dow Jones Sustainability North America Index (included)",auto,,0
6009,"Gartner Sustainability Assessment ( strong  5/5 score)   Sustainability Magazine Top 10: Sustainable Data Centre Companies (ranked #1) Technology Magazine Top 10 Big Tech Companies Creating a More Sustainable World (ranked #1)   TIME World s Best Companies of 2023 (ranked #3 overall) AI for sustainability Our operations Our products Introduction Appendix Endnotes This calculation is based on internal data, as of May 2024.",auto,,1
6018,"These factors contribute to a range of possible outcomes, within which we report a central value. The estimated population covered is based on the forecasted flood risk area, using the WorldPop Global Project Population dataset. Reductions in stops estimates are based on early data points from Google s analysis of traffic patterns before and after recommended adjustments to traffic signals that were implemented during tests conducted in 2022 and 2023.",auto,,0
6019,"Reductions in stops estimates are based on early data points from Google s analysis of traffic patterns before and after recommended adjustments to traffic signals that were implemented during tests conducted in 2022 and 2023. Emissions reductions estimates are modeled using a Department of Energy emissions model. A single fuel-based vehicle type is used as an approximation for all traffic, and it is not yet adjusted for local fleet mix.",auto,,0
6020,"A single fuel-based vehicle type is used as an approximation for all traffic, and it is not yet adjusted for local fleet mix. These data points are averaged from coordinated intersections, and are subject to variation based on existing scenarios. We expect these estimates to evolve over time and look forward to sharing continued results as we perform additional analysis.",auto,,1
6021,"We expect these estimates to evolve over time and look forward to sharing continued results as we perform additional analysis. Alphabet s percentage of electricity purchased from renewable sources methodology is a custom calculation and is based on a global approach. Percentage of renewable energy is calculated on a calendar-year basis, dividing the volume of renewable electricity (in megawatt-hours) procured for our global operations (i.e., renewable energy procured through our PPA contracts, on-site renewable energy generation, and renewable energy in the electric grids where our facilities are located) by the total volume of electricity consumed by our global operations.",auto,,1
6022,"Percentage of renewable energy is calculated on a calendar-year basis, dividing the volume of renewable electricity (in megawatt-hours) procured for our global operations (i.e., renewable energy procured through our PPA contracts, on-site renewable energy generation, and renewable energy in the electric grids where our facilities are located) by the total volume of electricity consumed by our global operations. The numerator includes all renewable energy procured, regardless of the market in which the renewable energy was consumed. Additional details on Alphabet s criteria and methodology can be found in the  Achieving Our 100% Renewable Energy Purchasing Goal and Going Beyond  disclosure.",auto,,0
6023,"Additional details on Alphabet s criteria and methodology can be found in the  Achieving Our 100% Renewable Energy Purchasing Goal and Going Beyond  disclosure. A grid region (or regional grid) corresponds to the area over which a single entity manages the operation of the electric power system and ensures that demand and supply are finely balanced. In the United States, this generally means the ISO or RTO in regions that have these regional market structures.",auto,,0
6025,"Outside of the United States, the grid region most often refers to the geographic boundary of a country, because most grid system operators operate at the national level. Certain regions that span multiple countries are well interconnected and could be considered as one grid; however, our grid mix calculations already include import and export considerations and therefore take into account power flows from neighboring grids. In the future, we may update our definition as we work with grid operators to better understand how transmission constraints or congestion impact CFE measurement within and across grid regions.",auto,,1
6026,"In the future, we may update our definition as we work with grid operators to better understand how transmission constraints or congestion impact CFE measurement within and across grid regions. The total GW figure represents primarily PPAs, and includes some generation capacity from targeted renewable energy investments where we also receive EACs. Actual generation capacity may vary from the signed amounts based on changes during construction or project terminations.",auto,,1
6029,"To meet the request of some retail partners, stickers and/or security tags are applied to some packaging variations and may contain plastic. Based on total weight of new Google Pixel retail packaging (excluding adhesive materials and required plastic stickers) as shipped by Google. To meet the request of some retail partners, stickers and/or security tags are applied to some packaging variations and may contain plastic.",auto,,1
6030,"To meet the request of some retail partners, stickers and/or security tags are applied to some packaging variations and may contain plastic. 16 Unique, signed-in Google users that were provided information to make a more sustainable choice by at least one sustainable product feature. See endnote 7 above.",auto,,1
6033,"21 See endnote 11 above. See endnote 15 above. Having previously used  before  and  by  interchangeably, we ve refined the language of our carbon reduction target to  by  2030 to enhance clarity and improve consistency with our targets.",auto,,1
6034,"Having previously used  before  and  by  interchangeably, we ve refined the language of our carbon reduction target to  by  2030 to enhance clarity and improve consistency with our targets. This adjustment, made in consultation with the Exponential Roadmap Initiative, doesn t alter our ambition, target strategy, or approach to our emissions reduction efforts. We consider  Zero Waste to Landfill"" for our data center operations to mean that more than 90% of waste is diverted from landfill and incineration, in line with industry standards.",auto,,1
6035,"We consider  Zero Waste to Landfill"" for our data center operations to mean that more than 90% of waste is diverted from landfill and incineration, in line with industry standards. For more details, see Reducing data center waste in the Circular economy section. In 2023, we adjusted our methodology for calculating waste generated and diversion for our data centers for more details, see Reducing data center waste in the Circular economy section.",auto,,0
6036,"In 2023, we adjusted our methodology for calculating waste generated and diversion for our data centers for more details, see Reducing data center waste in the Circular economy section. These changes are reflected for 2023, but not for prior years. 2022 performance (38%) is based on our previous methodology and is not comparable year-over-year.",auto,,0
6037,"2022 performance (38%) is based on our previous methodology and is not comparable year-over-year. Had we not made these methodology changes, we estimate that our reported 2023 percentage of data centers to reach Zero Waste to Landfill would have been 43%, or a 5% increase compared to our reported 2022 percentage. Based on total plastic weight of Google Pixel, Nest, Chromecast, and Fitbit products manufactured in 2023.",auto,,0
6038,"Based on total plastic weight of Google Pixel, Nest, Chromecast, and Fitbit products manufactured in 2023. This does not include plastics in printed circuit boards, labels, cables, connectors, electronic components and modules, optical components, electrostatic discharge (ESD) components, electromagnetic interference (EMI) components, films, coatings, and adhesives. Based on total plastic weight of Google Pixel, Nest, and Chromecast products manufactured in 2022.",auto,,0
6039,"Based on total plastic weight of Google Pixel, Nest, and Chromecast products manufactured in 2022. This does not include plastics in printed circuit boards, labels, cables, connectors, electronic components and modules, optical components, electrostatic discharge (ESD) components, electromagnetic interference (EMI) components, films, coatings, and adhesives. See endnote 14 above.",auto,,0
6048,"41 According to the Emissions Database for Global Atmospheric Research s 2023  GHG emissions of all world countries  report, 2022 GHG emissions for the European Union s 27 Member States were approximately 7% of global 2022 GHG emissions, falling within the 5 10% range estimated by Boston Consulting Group. Using satellite imagery, large-scale weather data, and flight data, we trained a contrails prediction model. For this trial, we partnered with American Airlines to integrate contrail likely zone predictions into the tablets that their pilots used in flight so they could make real time adjustments in altitude to avoid creating contrails.",auto,,1
6049,"For this trial, we partnered with American Airlines to integrate contrail likely zone predictions into the tablets that their pilots used in flight so they could make real time adjustments in altitude to avoid creating contrails. We evaluated the model s performance using satellite imagery, comparing the number of contrails produced in flights where pilots used predictions to avoid contrails, to the number of contrails created in flights where pilots didn t use contrail predictions. For more details, see the Project Contrails website.",auto,,1
6050,"For more details, see the Project Contrails website. 43 Estimated energy savings are calculated based on the average percentages for heating and cooling savings found in real-world studies of the Nest Learning Thermostat in the U.S. and U.K., and generalized for Nest thermostat usage worldwide, assuming user AI for sustainability Our operations Our products Introduction Appendix opt-in for available energy-saving features. To calculate the total Nest savings, we applied the savings percentages to the actual heating and cooling hours of all Nest thermostats in use in 2023.",auto,,0
6052,"This metric covers global final electricity demand. Although this statistic is based on a 2022 dataset, we believe this is the best and most applicable proxy for comparison to Google s 2023 data center energy consumption. More recent statistics include activity like cryptocurrency mining, which is not relevant to Google.",auto,,1
6053,"More recent statistics include activity like cryptocurrency mining, which is not relevant to Google. The IEA estimates that global data center electricity consumption is 240 340 TWh, or around 1 1.3% of global final electricity demand (roughly 25,000 TWh). In 2023, Google s data centers consumed over 24 TWh of electricity, translating to 7-10% of the estimated 240 340 TWh consumed by data centers globally, and less than 0.1% of the estimated 25,000 TWh of total global electricity demand.",auto,,0
6054,"In 2023, Google s data centers consumed over 24 TWh of electricity, translating to 7-10% of the estimated 240 340 TWh consumed by data centers globally, and less than 0.1% of the estimated 25,000 TWh of total global electricity demand. See endnote 44 for more information on the IEA statistic. 46  Aligning Artificial Intelligence with Climate Change Mitigation,  Nature Climate Change, June 2022.",auto,,0
6055,"46  Aligning Artificial Intelligence with Climate Change Mitigation,  Nature Climate Change, June 2022. We believe this continues to be an appropriate proxy for 2023 activity. 47 See endnote 44 above.",auto,,1
6059,"51 See endnote 2 above. 52 This estimate is based on our internal analysis comparing the BFLOAT16 / INT8 model step time ratio measured on the MLPerf 3.1 GPT-3 175B model. The results (11,798ms / 8,431ms = 139%) can be interpreted as a 39% speed improvement and, in turn, training efficiency.",auto,,0
6063,"58 See endnote 4 above. 59 Based on the average annual irrigation of golf courses in the southwest U.S. of 459 acre-ft or around 150 million gallons. Source:  How Much Water Does Golf Use and Where Does It Come From?  U.S. Golf Association, November 2012.",auto,,0
6066,"63 This sector categorization energy; transportation; buildings; forests, land use, and agriculture; and industrial references the work of leading climate expert organizations, including the IPCC s Clsimate Change 2023 Synthesis Report, Project Drawdown s Drawdown Foundations, and the U.S. EPA s Sources of Greenhouse Gas Emissions. According to the IPCC s Climate Change 2023 Synthesis Report, the energy sector (34%) and transport (15%) accounted for a combined 49% or roughly half of global emissions in 2019. 65 See endnote 8 above.",auto,,0
6068,"We ve counted the number of individual buildings for which we have data, and which can be queried via a lat-long in Google Maps Platform. 67  Japan s Greenhouse Gas Emissions Fall 2.5% in FY22/23 to Record Low,  Reuters, April 2024. 68 See endnote 6 above.",auto,,0
6069,"68 See endnote 6 above. See endnote 43 above. The enabled emissions reductions are calculated based on these energy savings, applying standard emission factors for fossil fuels, and using U.S. EPA AVERT marginal emissions for the 95% of electricity savings that occur in the U.S., with an adjusted value for the 5% of electricity savings outside the U.S. 71  Sixth Assessment Report: Chapter 9: Buildings,  IPCC, 2022.",auto,,0
6070,"The enabled emissions reductions are calculated based on these energy savings, applying standard emission factors for fossil fuels, and using U.S. EPA AVERT marginal emissions for the 95% of electricity savings that occur in the U.S., with an adjusted value for the 5% of electricity savings outside the U.S. 71  Sixth Assessment Report: Chapter 9: Buildings,  IPCC, 2022. 72 See endnote 43 above. 73 See endnote 70 above.",auto,,0
6071,"73 See endnote 70 above. 74  Solar PV,  IEA, July 2023, accessed May 2024. 75 See endnote 66 above.",auto,,1
6072,"75 See endnote 66 above. 76 Tapestry refined the baseline GraphCast models, outperforming HRES by 15.1% with a 96-hour lead time, and by 18.4% with a 120-hour (5-day) lead-time (both location and wind weighted). HRES is the weather model of the ECMWF (European Centre for Medium-Range Weather Forecasts) and is considered the stateof-the art model for weather predictions.",auto,,0
6080,"85  Global Forest Resources Assessment 2020 - Key Findings,  Food and Agriculture Organization of the United Nations, 2020. 86  Land Area - Hungary,  The World Bank Data, accessed May 2024. 87  Feeding the Future Global Population,  Nature Communications, January 2024.",auto,,1
6085,"A Fiery Wake-up Call,  Natural Resources Canada, May 2024, accessed May 2024. 95  Is climate change increasing the risk of disasters?,  WWF, April 2024. See endnote 7 above.",auto,,1
6086,"See endnote 7 above. See endnote 7 above. 98  Climate Change Impacts on Air Quality,  U.S. Environmental Protection Agency, April 2024, accessed May 2024.",auto,,1
6087,"98  Climate Change Impacts on Air Quality,  U.S. Environmental Protection Agency, April 2024, accessed May 2024. 99 Includes only Google-owned and -operated data center locations. Some of our locations have more than one data center campus.",auto,,1
6091,"104	See endnote 9 above. 105	These emissions savings represent the cumulative impact of PPAs and market-based emissions factors from 2012 to 2023 (i.e., the difference between our Scope 2 location-based emissions, which don t take into account our CFE procurement, and our Scope 2 market-based emissions). For the amounts from each year, see the Environmental data table in the Appendix for 2019-2023, the 2019 Google Environmental Report data table for 2013-2018, and the 2018 Google Environmental Report data table for 2012.",auto,,0
6092,"For the amounts from each year, see the Environmental data table in the Appendix for 2019-2023, the 2019 Google Environmental Report data table for 2013-2018, and the 2018 Google Environmental Report data table for 2012. 106	 Greenhouse Gas Equivalencies Calculator,  U.S. Environmental Protection Agency, March 2024, accessed May 2024. 107	See endnote 3 above.",auto,,1
6094,"109	See endnote 4 above. 110 Energy Attribute Certificates (EACs) are tradable instruments issued to a unit of generation (generally, one MWh) which are used to aggregate and track energy attributes. Depending on the system that issues them and the market where they are used, corporate buyers may purchase them bundled with or unbundled from the underlying generation to secure the property rights to energy attributes.",auto,,1
6096,"111 For example, research by Princeton University, TU Berlin, and the International Energy Agency has shown that local and hourly carbon-free energy matching goals have a greater impact on gridlevel decarbonization than the prevailing approach of 100% annual renewable energy matching. 112 Carbon-free energy is any type of electricity generation that doesn t directly emit carbon dioxide, including (but not limited to) solar, wind, geothermal, hydropower, and nuclear. Sustainable biomass and carbon capture and storage (CCS) are special cases considered on a case-by-case basis, but are often also considered carbon-free energy sources.",auto,,0
6098,The total GW figure includes generation capacity from targeted renewable energy investments. Actual amounts funded and generation capacity developed may vary from the amounts anticipated when the agreements were signed. 115 See endnote 11 above.,auto,,1
6099,"115 See endnote 11 above. 116 Solar panels equivalency based on  How Much Power is 1 Gigawatt?,  Office of Energy Efficiency and Renewable Energy, August 2023, accessed May 2024. This estimated spend is based on contracts signed to purchase clean energy for our operations, and includes some targeted renewable energy investments where we also receive EACs.",auto,,1
6100,"This estimated spend is based on contracts signed to purchase clean energy for our operations, and includes some targeted renewable energy investments where we also receive EACs. Actual spend may vary from these estimates based on changes in renewable electricity output from operational projects, the number of contracts signed, project terminations, and energy market prices AI for sustainability Our operations Our products Introduction Appendix 118 See endnote 11 above.",auto,,1
6103,Grid CFE is applied to Google s load for any hour where Google s Contracted CFE is less than the load. These values are calculated by a third party. 121 See endnote 10 above.,auto,,0
6105,"This is calculated using both CFE under contract by Google as well as CFE coming from the overall grid mix. CFE coming from the overall grid mix is based on data obtained from a third party. For more information, see our 2021 white paper,  24/7 Carbon-Free Energy: Methodologies and Metrics.",auto,,0
6111,"129	2022 CFE across Google offices (hourly) was recalculated due to methodology updates. 130	This estimate is based on anticipated contracted energy from the projects that were terminated and then applied based on our CFE methodology. 131  How the Tech Sector Can Drive Renewable Energy Opportunities in APAC,  ENGIE Impact, accessed May 2024.",auto,,1
6113,"133	See endnote 12 above. 134	This third-party estimate is based on a 2022 whole-building life cycle assessment, which includes requirements based on the LEED v4 Building Life Cycle Impact Reduction credit requirements, as well as full cradle-to-grave life cycle stages over a 75-year analysis period. The analysis includes the foundation, structure, enclosure, and interior materials.",auto,,0
6114,"The analysis includes the foundation, structure, enclosure, and interior materials. 135	Carbon footprint reduction claim based on third-party-verified life cycle assessment. Recycled aluminum in the enclosures is at least 9% of applicable product based on weight.",auto,,0
6115,"Recycled aluminum in the enclosures is at least 9% of applicable product based on weight. This 100% recycled content claim excludes Pixel 5a. 136	Based on data collected from shuttle commuting trips in the San Francisco Bay Area, as compared to a scenario in which these employees had each used a private, fuel-based car for commuting.",auto,,0
6116,"136	Based on data collected from shuttle commuting trips in the San Francisco Bay Area, as compared to a scenario in which these employees had each used a private, fuel-based car for commuting. Assumptions include average Googler commute distance, miles per gallon assumptions from the Bureau of Transportation, and emissions per gallon of fuel assumptions from the Greenhouse Gas Protocol. Equivalency estimate is based on workdays in the year, using data from  Greenhouse Gas Equivalencies Calculator,  U.S. Environmental Protection Agency, March 2024, accessed May 2024.",auto,,1
6117,"Equivalency estimate is based on workdays in the year, using data from  Greenhouse Gas Equivalencies Calculator,  U.S. Environmental Protection Agency, March 2024, accessed May 2024. 137  Climate Change 2022: Mitigation of Climate Change Summary for Policymakers,  IPCC, 2022.",auto,,1
6119,"First, we worked to reduce our total energy consumption by pursuing energy efficiency initiatives. Next, we matched 100% of the global electricity consumption of our operations with purchases of renewable energy. Finally, we purchased high-quality carbon avoidance credits to address any remaining emissions, for example through the capture and destruction of highly potent greenhouse gasses like methane.",auto,,0
6120,"Finally, we purchased high-quality carbon avoidance credits to address any remaining emissions, for example through the capture and destruction of highly potent greenhouse gasses like methane. Going forward, we continue to support a range of efforts to curb highly potent greenhouse gasses, for example through our work on MethaneSAT and grants to key organizations working on methane mitigation solutions. For more details, see Methane leaks in the Our products section and the Google.org grantees section in the Appendix. 139	We define freshwater as naturally occurring water from surface or groundwater sources that isn t salty, and is suitable for consumption if clean or processed.",auto,,1
6131,"153	Updates for at least seven years from when the device first became available on the Google Store in the U.S. See g.co/pixel/updates for details. 154	In 2023, we adjusted our methodology for calculating waste generated and diversion for our offices, integrating new data sources for reused furniture and recycled e-waste. 155	See endnote 151 above.",auto,,0
6134,"159	UL110 and IEEE 1680.1 are multi-attribute, consensus-based sustainability standards for mobile phones and for computers and displays, respectively. Google uses a third party to validate conformance and independently certify to these standards. See UL Spot Database.",auto,,0
6135,"See UL Spot Database. 160	Doesn t include third-party products such as the Nest x Yale Lock. 161 For products launched in 2020 and 2021: Nest, Pixel, and Chromecast devices are made with recycled plastic ranging between 9% and 68% based on weight of plastic used in each respective product launched during this timeframe.",auto,,0
6136,"161 For products launched in 2020 and 2021: Nest, Pixel, and Chromecast devices are made with recycled plastic ranging between 9% and 68% based on weight of plastic used in each respective product launched during this timeframe. The following items are excluded: plastics in printed circuit boards, labels, cables, connectors, electronic components and modules, optical components, electrostatic discharge (ESD) components, electromagnetic interference (EMI) components, films, coatings, and adhesives. For products launched in 2022 and 2023: Pixel, Nest, and Chromecast devices are made with recycled materials ranging between 10% and 60% based on respective product weights.",auto,,0
6137,"For products launched in 2022 and 2023: Pixel, Nest, and Chromecast devices are made with recycled materials ranging between 10% and 60% based on respective product weights. 162 For products launched in 2023: Fitbit devices are made with recycled materials of at least 5% based on product weight. 163	Based on total plastic weight of Google Pixel, Nest, Chromecast, and Fitbit products manufactured in 2023.",auto,,0
6138,"163	Based on total plastic weight of Google Pixel, Nest, Chromecast, and Fitbit products manufactured in 2023. This does not include plastics in printed circuit boards, labels, cables, connectors, electronic components and modules, optical components, electrostatic discharge (ESD) components, electromagnetic interference (EMI) components, films, coatings, and adhesives. 164	Based on total plastic weight of Google Pixel, Nest, and Chromecast products manufactured in 2022.",auto,,0
6139,"164	Based on total plastic weight of Google Pixel, Nest, and Chromecast products manufactured in 2022. This does not include plastics in printed circuit boards, labels, cables, connectors, electronic components and modules, optical components, electrostatic discharge (ESD) components, electromagnetic interference (EMI) components, films, coatings, and adhesives. 165	Based on total weight of new Google Pixel and Fitbit products launched and manufactured in 2023, including U.S. configuration of in-box accessories.",auto,,0
6140,"165	Based on total weight of new Google Pixel and Fitbit products launched and manufactured in 2023, including U.S. configuration of in-box accessories. 166	See endnote 163 above. 167 See endnote 164 above.",auto,,0
6143,"171 Based on packaging comparisons of Pixel 8 and Pixel 8 Pro phones vs. a first generation Pixel phone. Based on total weight of new Google Pixel retail packaging (excluding adhesive materials and required plastic stickers) as shipped by Google. To meet the request of some retail partners, stickers and/or security tags are applied to some packaging variations and may contain plastic.",auto,,1
6144,"To meet the request of some retail partners, stickers and/or security tags are applied to some packaging variations and may contain plastic. 172 See endnote 14 above. 173 See endnote 14 above.",auto,,1
6147,Learn more about the UL 2799 Zero Waste to Landfill validation. 177 The percentage of FSC-certified wood used at Gradient Canopy is calculated based on material costs for new wood purchased for this project during construction. 178 See endnote 177 above.,auto,,0
6148,"178 See endnote 177 above. 179 Based on Google Trends data, when comparing global Google Search interest in 2022 2023 to 2020 2021. 180	See endnote 31 above.",auto,,0
6151,AI for sustainability Our operations Our products Introduction Appendix Glossary AI: artificial intelligence CDP: Formerly known as the Carbon Disclosure Project CFE: carbon-free energy CO2e: carbon dioxide equivalent CPU: central processing unit EAC: energy attribute certificate EIE: Sustainable Development Goals tCO2e: metric tons of carbon dioxide equivalent TPU: Tensor Processing Unit TWh: terawatt-hour WBCSD: World Business Council for Sustainable Development WRI:,auto,,0
6161,"Our products Introduction Appendix Environmental Report Want to learn more about our latest efforts? To stay up to date on our news and progress, see our Sustainability blog. Publication date: July 2024",auto,,1
6162,"2024 ESG Summary Learn more 2024 Health for Humanity Report ESG Performance Data & Indices, including:   ESG performance data   Global Reporting Initiative (GRI) Sustainability Accounting Standards Board (SASB)   Norges Bank Investment Management (NBIM) Contents ESG strategy 2024 year in brief Recognitions & ESG ratings ESG performance data summary For queries or feedback, please contact us at the Johnson & Johnson Office of the Corporate Secretary.",auto,,0
6170,Our employees are critical to our continued success. We foster a culture built on Our Credo values where merit is rewarded and employees are encouraged to grow both professionally and personally. Investors play a vital role in providing capital for J&J to grow and deliver on our ambitious plans to address the world's toughest healthcare challenges while delivering value to shareholders.,auto,,1
6172,"For a full list of stakeholder groups, see our Position on Stakeholder Engagement. The cumulative data reported in 2024 also reflects corrections to 2022 and 2023 totals. Data from J&J Impact Ventures is captured separately in our 2024 Health for Humanity report and excluded from this total.",auto,,0
6173,Data from J&J Impact Ventures is captured separately in our 2024 Health for Humanity report and excluded from this total. ESG Summary Featured as a top 5 Access to Medicine Index performer for more than a decade. Maintained an A- CDP score recognizing our leadership in environmental transparency and climate performance.,auto,,0
6174,"Maintained an A- CDP score recognizing our leadership in environmental transparency and climate performance. Scored in the 95th percentile for the pharmaceutical manufacturing sector for the EcoVadis sustainability assessment. Inclusion in the FTSE4Good Index Series for the 24th year, scoring in the 98th percentile in our sector.",auto,,0
6177,"Previous score Current score 4.03 3.43 Previous score Current score Previous score Current score Previous score Current score Previous score Current score Previous score Current score Previous score Current score 22.1 20.1 Ranked #5 on the Gartner annual ranking of Top 25 Company Supply Chains for 2024 Ranked in the top 20 of Fortune s ranking of America s Most Innovative Companies Ranked #6 on the Drucker Institute Top 250 Best-Managed Companies of 2024 Listed on Fortune s World s Most Admired Companies list for the 22nd year in a row ESG Rater Score Notes Recognitions ESG ratings 2024 tuberculosis treatment 131,634  210,536 133,636 Cumulative doses of VERMOX (mebendazole) donated since the start of the initiative through the WHO and private donations billions 2.6  Total value of Johnson & Johnson products and cash contributed globally million $ $5,044 $4,337 $4,292 Our employees* Unit Total employees 137,925  134,357 153,677 Total new hires 18,569  18,193 24,940 Overall voluntary turnover 6.3%  7.4% 8.8% Overall average hours of enterprise-wide training per employee hours 36.9 27.3 27.0 Total recordable injury rate rate 0.30  0.28 0.23",auto,,0
6178,"tuberculosis treatment 131,634  210,536 133,636 Cumulative doses of VERMOX (mebendazole) donated since the start of the initiative through the WHO and private donations billions 2.6  Total value of Johnson & Johnson products and cash contributed globally million $ $5,044 $4,337 $4,292 Our employees* Unit Total employees 137,925  134,357 153,677 Total new hires 18,569  18,193 24,940 Overall voluntary turnover 6.3%  7.4% 8.8% Overall average hours of enterprise-wide training per employee hours 36.9 27.3 27.0 Total recordable injury rate rate 0.30  0.28 0.23 See Health for Humanity Data Assurance Report and Health for Humanity Environmental Data Assurance Report. See PwC s Report of Independent Accountants and Management s Assertion.",auto,,0
6181,Environmental Social Governance Report We believe in free enterprise. Notes A NOTE ON OUR BUSINESS A NOTE ON OUR TARGETS,auto,,1
6182,"A NOTE ON OUR TARGETS JPMorgan Chase & Co. provides fnancial services for individuals and industries across geographies   regardless of political, social or religious viewpoints. We deal in facts and don t describe our policies, procedures or progress diferently based on who s asking.",auto,,1
6183,"We deal in facts and don t describe our policies, procedures or progress diferently based on who s asking. Our ambition is to work with shareholders, clients, customers and communities around the world to fulfll banking s essential purpose of helping people, businesses of all sizes and vital institutions   like schools, hospitals and governments   achieve their goals. We support clients around the globe and in every state in the U.S., across industries, religions and political afliation.",auto,,1
6186,"Government intervention of free market principles, or attempting to use businesses to advance a political or social agenda sets a dangerous precedent. We set targets to do our part in seeking a sustainable and inclusive future using our own independent assessment of what we determine is reasonable, achievable and will serve the best interest of our business and serving our clients. While we pursue these targets, we note that they are subject to other prerequisites and critical considerations, both within and outside our control.",auto,,1
6189,"We make risk-based assessments, including legal, credit, market, reputational and regulatory, to drive decisions and advance the interests of our constituencies. We believe the best answers reside in engagement and discourse. When policymakers seek input to tackle challenges, we want to help.",auto,,1
6190,"When policymakers seek input to tackle challenges, we want to help. We know that our success requires working closely with government and stakeholders on sound public policy that grows the economy and lifts up communities. Throughout our history, we have engaged with ofcials from all parties to address the world s most pressing needs, and we look forward to continuing to do so.",auto,,1
6191,"Throughout our history, we have engaged with ofcials from all parties to address the world s most pressing needs, and we look forward to continuing to do so. We make independent business decisions for the Firm. We make business decisions to advance the long-term interests of our Firm and its shareholders, including serving our clients, supporting our employees and helping our communities.",auto,,1
6192,"We make business decisions to advance the long-term interests of our Firm and its shareholders, including serving our clients, supporting our employees and helping our communities. We work with a broad array of organizations that advance those interests, even if we don t support every position taken. Firm decisions are always made independently and based on business principles.",auto,,1
6196,"Our approach to inclusion of disclosures in this report is informed by the Global Reporting Initiative (""GRI"") and relevant Sector Standards, and the Sustainability Accounting Standards Board (""SASB"") reporting standards and is diferent from disclosures included in mandatory regulatory reporting, including under Securities and Exchange Commission ( SEC ) regulations. While this report describes events, including potential future events, that may be signifcant, any signifcance does not necessarily equate to the level of materiality of disclosures required under law, including U.S. federal securities law. This report is not intended to, nor can it be relied on, to create legal relations, rights or obligations.",auto,,1
